date,Andalucía,Aragón,Asturias,Baleares,C. Valenciana,Canarias,Cantabria,Castilla La Mancha,Castilla y León,Cataluña,Ceuta,Extremadura,Galicia,La Rioja,Madrid,Melilla,Murcia,Navarra,No consta,País Vasco
2020-01-12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2020-01-13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2020-01-14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2020-01-15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2020-01-16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2020-01-17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2020-01-18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
2020-01-19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
2020-01-20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
2020-01-21,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-01-22,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-01-23,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-01-24,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-01-25,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-01-26,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-01-27,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-01-28,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-01-29,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-01-30,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-01-31,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-02-01,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-02-02,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-02-03,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-02-04,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-02-05,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-02-06,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-02-07,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-02-08,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-02-09,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-02-10,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-02-11,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2020-02-12,0,0,0,1,0,1,0,0,0,3,0,0,1,1,2,0,1,0,0,0
2020-02-13,0,0,0,1,0,1,0,0,0,3,0,0,1,1,2,0,1,0,0,0
2020-02-14,0,0,0,1,0,1,0,0,0,3,0,0,1,1,2,0,1,0,0,0
2020-02-15,0,0,0,1,0,1,0,0,0,3,0,0,1,1,2,0,1,0,0,0
2020-02-16,0,0,0,1,0,1,0,0,0,3,0,0,1,1,2,0,1,0,0,0
2020-02-17,0,0,0,1,0,1,0,0,0,3,0,0,1,1,2,0,1,0,0,0
2020-02-18,0,0,0,1,0,1,0,0,0,3,0,0,1,1,2,0,1,0,0,0
2020-02-19,0,0,0,1,0,1,0,0,0,3,0,0,1,1,2,0,1,0,0,0
2020-02-20,0,0,0,1,0,1,0,0,0,3,0,0,1,1,2,0,1,0,0,0
2020-02-21,0,0,0,1,0,1,0,0,0,4,0,0,1,1,2,0,1,0,0,0
2020-02-22,0,0,0,1,0,1,0,0,1,4,0,0,1,1,2,0,1,0,0,0
2020-02-23,0,0,0,1,0,1,0,0,1,4,0,0,1,3,2,0,1,0,0,0
2020-02-24,0,1,0,1,0,1,0,0,1,4,0,0,1,3,3,0,1,0,0,0
2020-02-25,0,1,0,1,0,2,0,0,1,4,0,0,1,3,3,0,1,0,0,0
2020-02-26,1,1,0,1,1,2,0,0,1,4,0,0,1,4,7,0,1,0,0,0
2020-02-27,2,1,0,3,6,5,0,0,4,7,0,1,1,4,10,0,1,1,0,1
2020-02-28,8,2,0,4,11,6,0,0,4,9,0,1,1,4,16,0,1,2,0,1
2020-02-29,11,2,1,4,15,7,1,0,4,9,0,2,1,5,22,0,1,3,0,1
2020-03-01,11,2,1,5,15,7,1,2,9,11,0,5,1,5,45,0,1,3,0,2
2020-03-02,12,2,1,6,21,7,10,3,10,18,1,7,1,5,84,0,1,4,0,5
2020-03-03,13,2,3,10,26,8,10,8,17,27,1,8,2,10,123,0,1,4,1,9
2020-03-04,13,4,5,14,29,8,10,10,17,38,1,8,4,21,180,0,1,4,1,14
2020-03-05,18,7,5,17,39,11,10,13,19,44,1,8,5,35,296,0,1,5,3,35
2020-03-06,31,10,8,19,42,17,11,18,24,48,1,8,7,70,463,0,1,5,3,60
2020-03-07,36,18,9,20,49,20,12,23,26,51,1,9,15,99,643,0,1,6,4,94
2020-03-08,54,31,11,24,54,21,12,34,33,60,1,9,20,121,863,0,3,10,4,140
2020-03-09,73,36,16,31,66,23,12,48,43,86,1,11,29,160,1294,0,7,25,6,188
2020-03-10,91,42,33,43,100,31,12,77,77,142,1,14,42,182,1954,0,11,52,24,263
2020-03-11,137,60,38,60,138,47,12,125,102,241,1,22,64,223,2790,0,24,79,38,336
2020-03-12,213,80,41,71,189,62,21,234,173,455,1,45,101,258,3765,2,36,119,64,418
2020-03-13,370,100,87,87,323,84,33,372,266,773,1,81,143,294,4654,3,47,168,118,522
2020-03-14,493,138,126,101,454,105,50,451,319,1091,2,108,186,314,5553,5,72,210,157,623
2020-03-15,660,170,163,126,566,124,59,593,441,1501,2,140,251,352,6369,16,92,285,236,722
2020-03-16,789,206,228,148,709,167,62,764,582,2131,2,195,342,394,7783,16,113,345,333,824
2020-03-17,1042,241,273,185,908,208,79,948,792,2877,2,250,453,464,9850,20,155,415,435,1019
2020-03-18,1290,312,314,237,1138,276,115,1214,1043,3781,2,294,630,510,11699,21,193,520,566,1247
2020-03-19,1629,403,433,283,1384,349,169,1457,1325,4970,6,319,786,578,14077,24,229,611,738,1513
2020-03-20,1947,508,528,359,1699,424,228,1870,1689,6299,6,379,1061,652,16387,25,278,730,902,1843
2020-03-21,2328,624,577,429,1976,513,296,2242,2001,7425,6,422,1308,737,18328,25,337,850,1021,2162
2020-03-22,2695,726,629,492,2273,588,367,2625,2400,8378,8,466,1545,799,20006,28,371,937,1123,2477
2020-03-23,3250,844,762,583,2669,680,442,3198,2884,9801,9,683,1859,908,22887,28,438,1097,1288,2829
2020-03-24,3810,1044,820,688,3147,827,531,3672,3627,11550,10,820,2225,1081,26215,38,582,1286,1485,3408
2020-03-25,4454,1279,900,780,3663,921,709,4277,4442,13284,11,981,2650,1278,29431,39,666,1483,1632,4124
2020-03-26,5129,1518,969,872,4183,1056,852,4828,5130,15114,18,1177,3052,1456,32683,42,767,1712,1815,4745
2020-03-27,5773,1802,1046,971,4809,1138,951,5576,5952,16760,18,1332,3477,1606,35029,44,845,1877,1957,5251
2020-03-28,6420,1994,1152,1049,5411,1226,1035,6049,6482,18193,24,1428,3932,1732,36276,47,913,2012,2112,5827
2020-03-29,6825,2135,1216,1109,5740,1316,1121,6546,6846,19302,30,1518,4241,1820,37163,52,963,2170,2220,6074
2020-03-30,7308,2323,1305,1182,6155,1406,1179,7469,7327,20943,43,1569,4640,1956,39442,56,1019,2337,2356,6402
2020-03-31,7822,2603,1377,1237,6596,1483,1236,8108,7980,22574,56,1680,4961,2142,41344,58,1072,2528,2501,6985
2020-04-01,8292,2804,1445,1335,6981,1544,1275,8965,8563,23996,58,1734,5240,2285,42936,58,1108,2694,2627,7468
2020-04-02,8758,2986,1514,1424,7312,1608,1348,9487,9057,25342,62,1787,5577,2424,44865,72,1172,2843,2722,7958
2020-04-03,9130,3158,1586,1487,7623,1647,1416,10131,9542,26766,73,1872,5885,2642,46722,75,1216,2960,2826,8383
2020-04-04,9502,3260,1640,1534,7900,1684,1455,10538,10079,27762,83,1950,6092,2741,47601,82,1262,3066,2897,8684
2020-04-05,9623,3349,1695,1555,8057,1731,1482,10823,10424,28420,84,1984,6276,2827,48198,88,1281,3239,2942,8881
2020-04-06,9839,3503,1717,1613,8209,1768,1514,11412,10952,29571,84,2038,6529,2929,49786,88,1315,3336,3031,9125
2020-04-07,10116,3583,1746,1647,8438,1834,1586,11896,11359,30743,84,2100,6757,3023,51141,89,1346,3528,3117,9549
2020-04-08,10408,3760,1792,1692,8724,1862,1639,12317,11921,31886,87,2200,6973,3104,52540,89,1374,3656,3278,9868
2020-04-09,10618,3909,1840,1716,8986,1887,1673,12546,12466,33113,91,2274,7186,3197,53465,91,1412,3780,3381,10151
2020-04-10,10828,3994,1883,1733,9175,1918,1736,12914,13150,34065,93,2312,7343,3295,54421,94,1425,3919,3487,10438
2020-04-11,10983,4094,1965,1749,9321,1959,1760,13120,13515,34850,93,2333,7462,3357,55054,94,1436,4006,3557,10590
2020-04-12,11092,4184,2017,1761,9433,1963,1786,13246,13929,35406,95,2351,7552,3386,55460,97,1446,4136,3583,10754
2020-04-13,11238,4269,2047,1786,9520,1982,1799,13438,14403,36018,96,2372,7689,3438,56397,97,1459,4189,3640,10928
2020-04-14,11389,4340,2106,1806,9668,1992,1825,13762,14853,37035,98,2439,7858,3493,57419,98,1482,4259,3757,11122
2020-04-15,11517,4413,2128,1820,9837,2014,1850,14035,15255,38160,98,2465,7961,3550,58266,99,1495,4344,3872,11324
2020-04-16,11639,4496,2181,1848,9980,2031,1881,14247,15541,39263,99,2491,8038,3602,59087,100,1500,4389,3970,11537
2020-04-17,11765,4554,2205,1864,10079,2051,1905,14468,15834,40482,99,2564,8127,3649,59929,100,1507,4432,4103,11665
2020-04-18,11836,4601,2222,1876,10144,2065,1951,14588,15993,41126,99,2586,8216,3668,60453,100,1516,4496,4213,11815
2020-04-19,11888,4652,2232,1901,10177,2075,1984,14706,16155,41533,99,2601,8281,3682,60684,101,1516,4559,4307,11876
2020-04-20,11960,4711,2239,1913,10240,2090,1998,14893,16438,42294,99,2630,8350,3708,61359,101,1524,4601,4435,11944
2020-04-21,12074,4791,2249,1928,10321,2104,2015,15053,16760,43070,100,2656,8432,3749,61999,101,1532,4646,4596,12080
2020-04-22,12142,4841,2260,1932,10402,2127,2033,15221,17061,43834,100,2704,8489,3796,62744,102,1536,4690,4815,12196
2020-04-23,12210,4890,2264,1942,10503,2138,2059,15367,17253,44422,100,2778,8586,3827,63241,104,1547,4743,4923,12351
2020-04-24,12283,4949,2268,1947,10579,2152,2072,15522,17492,44974,100,2822,8640,3846,63839,105,1555,4785,5112,12492
2020-04-25,12336,4975,2280,1953,10634,2164,2087,15608,17700,45241,100,2839,8686,3864,64094,107,1557,4855,5184,12560
2020-04-26,12351,4989,2282,1959,10658,2171,2111,15672,17821,45460,100,2845,8717,3869,64245,111,1558,4880,5236,12609
2020-04-27,12406,5044,2288,1965,10706,2183,2121,15808,18024,45687,100,2860,8770,3877,64892,111,1565,4911,5301,12678
2020-04-28,12444,5107,2303,1970,10771,2190,2147,15945,18203,46053,101,2895,8816,3894,65461,112,1572,4943,5368,12739
2020-04-29,12491,5130,2314,1979,10869,2193,2173,16102,18323,46317,101,2915,8859,3913,65917,114,1581,4973,5427,12827
2020-04-30,12552,5164,2329,1988,10951,2201,2187,16252,18470,46601,101,2939,8898,3921,66255,115,1585,5002,5483,12963
2020-05-01,12594,5183,2330,1995,11009,2209,2199,16334,18551,46763,101,2965,8930,3923,66405,116,1587,5032,5512,13012
2020-05-02,12623,5205,2332,1997,11033,2214,2203,16373,18616,46888,101,2971,8954,3925,66543,118,1588,5046,5531,13055
2020-05-03,12634,5221,2334,1998,11049,2219,2205,16426,18661,46955,101,2974,8978,3926,66699,120,1588,5069,5540,13071
2020-05-04,12657,5247,2335,2003,11096,2220,2209,16572,18748,47113,101,2983,9003,3936,67074,120,1595,5085,5575,13109
2020-05-05,12712,5269,2340,2009,11151,2225,2213,16700,18838,47272,109,2996,9020,3944,67377,120,1605,5107,5604,13152
2020-05-06,12740,5293,2349,2017,11197,2229,2226,16830,18921,47470,109,3026,9051,3953,67660,120,1611,5125,5630,13190
2020-05-07,12764,5314,2357,2023,11244,2240,2242,16945,19017,47632,109,3054,9075,3958,67933,120,1616,5156,5657,13247
2020-05-08,12792,5340,2363,2027,11289,2247,2242,17047,19127,47816,110,3073,9089,3958,68168,120,1625,5185,5683,13320
2020-05-09,12812,5358,2365,2029,11311,2250,2245,17105,19182,47953,110,3080,9107,3958,68254,120,1626,5196,5694,13357
2020-05-10,12831,5380,2369,2031,11320,2256,2246,17143,19209,48026,110,3083,9122,3959,68311,120,1630,5213,5698,13371
2020-05-11,12852,5389,2371,2038,11346,2256,2251,17930,19239,48129,114,3097,9126,3959,68535,120,1633,5222,5698,13411
2020-05-12,12873,5414,2375,2044,11377,2258,2259,18048,19285,48221,115,3121,9146,3963,68810,120,1641,5233,5698,13449
2020-05-13,12890,5455,2376,2054,11406,2265,2261,18146,19354,48411,116,3136,9158,3968,69058,120,1647,5247,5698,13494
2020-05-14,12905,5483,2383,2071,11439,2269,2266,18215,19411,48630,116,3142,9162,3970,69313,120,1658,5270,5698,13527
2020-05-15,12935,5506,2385,2085,11473,2275,2268,18313,19474,48896,116,3152,9171,3977,69502,120,1663,5280,5699,13558
2020-05-16,12943,5518,2385,2090,11502,2280,2272,18342,19518,49041,116,3153,9176,3978,69533,122,1664,5289,5700,13575
2020-05-17,12949,5531,2389,2095,11516,2280,2275,18361,19532,49108,117,3154,9178,3978,69584,122,1668,5317,5700,13587
2020-05-18,12963,5555,2392,2107,11531,2282,2277,18415,19571,49353,119,3158,9184,3985,69747,122,1671,5325,5701,13617
2020-05-19,12977,5582,2393,2117,11557,2293,2281,18491,19627,49684,120,3161,9199,3988,69978,122,1676,5338,5703,13643
2020-05-20,13004,5602,2393,2129,11592,2298,2283,18544,19667,49960,121,3165,9209,3988,70202,122,1681,5347,5703,13671
2020-05-21,13013,5624,2394,2137,11614,2304,2288,18582,19728,50332,124,3169,9214,3991,70388,122,1683,5357,5703,13695
2020-05-22,13025,5639,2394,2142,11642,2307,2292,18653,19796,50755,124,3174,9233,3992,70519,122,1686,5366,5705,13720
2020-05-23,13031,5655,2396,2146,11652,2308,2294,18695,19825,50870,124,3174,9244,3992,70564,122,1689,5381,5707,13732
2020-05-24,13034,5659,2398,2147,11674,2310,2294,18713,19839,51029,124,3175,9246,3993,70582,122,1695,5387,5707,13735
2020-05-25,13041,5679,2398,2149,11686,2316,2300,18760,19882,51286,129,3178,9248,3996,70701,122,1695,5392,5708,13747
2020-05-26,13048,5694,2398,2157,11702,2318,2303,18827,19958,51563,129,3191,9252,3996,70920,122,1698,5398,5709,13773
2020-05-27,13060,5713,2399,2164,11724,2319,2310,18887,20003,51788,138,3194,9254,3996,71087,122,1702,5413,5709,13796
2020-05-28,13071,5724,2401,2174,11740,2326,2311,18962,20072,52029,145,3197,9257,4000,71257,122,1706,5426,5710,13809
2020-05-29,13083,5736,2421,2179,11765,2337,2314,19020,20148,52304,145,3198,9262,4003,71459,122,1708,5434,5711,13825
2020-05-30,13096,5743,2423,2179,11776,2339,2316,19067,20196,52435,145,3200,9265,4003,71508,122,1709,5441,5712,13837
2020-05-31,13106,5746,2425,2181,11784,2340,2316,19089,20217,52489,146,3200,9265,4003,71558,122,1709,5446,5712,13841
2020-06-01,13125,5753,2425,2185,11796,2344,2318,19115,20254,52557,155,3204,9265,4004,71707,123,1713,5447,5712,13856
2020-06-02,13136,5772,2425,2192,11815,2348,2320,19157,20293,52676,156,3206,9268,4005,71886,123,1716,5449,5712,13882
2020-06-03,13153,5773,2425,2196,11828,2353,2320,19216,20342,52876,163,3206,9269,4006,72110,123,1721,5453,5713,13897
2020-06-04,13164,5798,2425,2200,11845,2354,2324,19269,20379,53052,163,3210,9273,4009,72269,123,1723,5462,5713,13907
2020-06-05,13178,5809,2427,2203,11869,2354,2325,19321,20439,53326,163,3211,9275,4009,72445,123,1725,5472,5714,13926
2020-06-06,13188,5819,2428,2206,11884,2359,2325,19344,20456,53407,163,3211,9277,4013,72533,123,1726,5475,5714,13938
2020-06-07,13191,5825,2430,2206,11896,2360,2327,19358,20469,53451,163,3211,9278,4014,72557,123,1727,5481,5714,13952
2020-06-08,13196,5828,2431,2209,11901,2361,2328,19395,20503,53550,163,3212,9279,4014,72684,123,1731,5482,5714,13977
2020-06-09,13203,5842,2431,2210,11920,2361,2328,19440,20534,53701,163,3216,9283,4015,72821,123,1733,5487,5714,14007
2020-06-10,13206,5848,2431,2215,11933,2362,2331,19474,20562,53886,163,3217,9283,4015,72973,123,1734,5491,5715,14033
2020-06-11,13214,5856,2435,2220,11948,2363,2334,19488,20588,54024,163,3219,9284,4018,73106,123,1735,5495,5715,14052
2020-06-12,13218,5861,2435,2227,11968,2366,2336,19517,20613,54195,163,3220,9287,4019,73296,124,1735,5498,5716,14083
2020-06-13,13223,5866,2435,2229,11976,2368,2338,19526,20623,54235,163,3222,9288,4020,73311,125,1736,5498,5716,14103
2020-06-14,13224,5869,2435,2233,11979,2369,2338,19533,20624,54267,163,3222,9289,4021,73329,125,1736,5498,5716,14119
2020-06-15,13226,5871,2435,2238,11985,2370,2340,19545,20642,54351,163,3225,9292,4021,73465,125,1737,5499,5716,14143
2020-06-16,13232,5875,2435,2238,11993,2372,2342,19582,20685,54470,163,3226,9292,4022,73600,125,1739,5505,5717,14176
2020-06-17,13239,5879,2435,2241,12012,2386,2345,19596,20711,54555,163,3233,9295,4022,73739,125,1742,5510,5717,14208
